"x","y","GID","Labor_unskilled_Agriculture_3C"
-123.4583337,42.95833359,124,-0.124599315226078
-123.4583337,43.12500025,125,-0.125298053026199
-123.4583337,43.20833358,126,-0.127642944455147
-123.4583337,43.29166691,127,-0.125211730599403
-123.4583337,43.37500024,128,-0.118004441261292
-123.4583337,44.04166688,129,-0.0947137624025345
-123.4583337,44.12500021,130,-0.0904783755540848
-123.4583337,44.20833354,131,-0.0862429812550545
-123.4583337,44.45833353,132,-0.0925569161772728
-123.4583337,44.54166686,133,-0.0923799127340317
-123.4583337,44.62500019,134,-0.0886532962322235
-123.4583337,44.70833352,135,-0.0849266797304153
-123.4583337,44.79166685,136,-0.0839524194598198
-123.4583337,44.87500018,137,-0.0857304781675339
-123.4583337,44.95833351,138,-0.0875085443258286
-123.4583337,45.04166684,139,-0.0846996828913689
-123.4583337,45.12500017,140,-0.077303946018219
-123.4583337,45.95833347,141,-0.0307869408279657
-123.4583337,46.12500013,142,-0.0243846736848354
-123.4583337,46.29166679,143,-0.021236153319478
-123.4583337,46.95833343,144,-0.0761464610695839
-123.4583337,47.04166676,145,-0.0817440524697304
-123.4583337,47.12500009,146,-0.0841597095131874
-123.4583337,47.20833342,147,-0.0865753665566444
-123.3750004,38.95833375,148,-0.059182420372963
-123.3750004,39.04166708,149,-0.0799916610121727
-123.3750004,41.79166697,150,-0.138399943709373
-123.3750004,41.8750003,151,-0.124235086143017
-123.3750004,42.37500028,152,-0.234888777136803
-123.3750004,42.45833361,153,-0.254506766796112
-123.3750004,42.54166694,154,-0.247423738241196
-123.3750004,42.87500026,155,-0.152646645903587
-123.3750004,42.95833359,156,-0.145767956972122
-123.3750004,43.04166692,157,-0.141916245222092
-123.3750004,43.12500025,158,-0.141091480851173
-123.3750004,43.20833358,159,-0.140266716480255
-123.3750004,43.29166691,160,-0.135932773351669
-123.3750004,43.37500024,161,-0.128089681267738
-123.3750004,43.62500023,162,-0.112934544682503
-123.3750004,43.95833355,163,-0.114615872502327
-123.3750004,44.04166688,164,-0.114421717822552
-123.3750004,44.12500021,165,-0.112004682421684
-123.3750004,44.20833354,166,-0.109587647020817
-123.3750004,44.29166687,167,-0.110754653811455
-123.3750004,44.3750002,168,-0.115505672991276
-123.3750004,44.45833353,169,-0.120256692171097
-123.3750004,44.54166686,170,-0.120500653982162
-123.3750004,44.62500019,171,-0.116237610578537
-123.3750004,44.70833352,172,-0.111974559724331
-123.3750004,44.79166685,173,-0.112257868051529
-123.3750004,44.87500018,174,-0.117087490856647
-123.3750004,44.95833351,175,-0.121917106211185
-123.3750004,45.04166684,176,-0.119192950427532
-123.3750004,45.12500017,177,-0.108915090560913
-123.3750004,45.2083335,178,-0.098637230694294
-123.3750004,46.12500013,179,-0.0341510474681854
-123.3750004,46.29166679,180,-0.0300750471651554
-123.3750004,46.54166678,181,-0.0479670576751232
-123.3750004,46.95833343,182,-0.0827570483088493
-123.3750004,47.12500009,183,-0.0940878540277481
-123.2916671,42.20833362,184,-0.195026829838753
-123.2916671,42.29166695,185,-0.225532919168472
-123.2916671,42.45833361,186,-0.276373445987701
-123.2916671,42.79166693,187,-0.183176785707474
-123.2916671,42.95833359,188,-0.166936591267586
-123.2916671,43.04166692,189,-0.160879343748093
-123.2916671,43.12500025,190,-0.156884923577309
-123.2916671,43.20833358,191,-0.152890488505363
-123.2916671,43.29166691,192,-0.146653816103935
-123.2916671,43.37500024,193,-0.138174921274185
-123.2916671,43.45833357,194,-0.129696026444435
-123.2916671,43.5416669,195,-0.125385463237762
-123.2916671,43.62500023,196,-0.125243157148361
-123.2916671,43.87500022,197,-0.129729360342026
-123.2916671,43.95833355,198,-0.132862463593483
-123.2916671,44.04166688,199,-0.134129658341408
-123.2916671,44.12500021,200,-0.133530989289284
-123.2916671,44.20833354,201,-0.13293232023716
-123.2916671,44.29166687,202,-0.135697692632675
-123.2916671,44.3750002,203,-0.141827076673508
-123.2916671,44.45833353,204,-0.14795646071434
-123.2916671,44.54166686,205,-0.148621395230293
-123.2916671,44.62500019,206,-0.143821910023689
-123.2916671,44.70833352,207,-0.139022439718246
-123.2916671,44.79166685,208,-0.140563324093819
-123.2916671,44.87500018,209,-0.1484444886446
-123.2916671,44.95833351,210,-0.156325668096542
-123.2916671,45.04166684,211,-0.153686225414276
-123.2916671,45.12500017,212,-0.140526235103607
-123.2916671,45.2083335,213,-0.127366244792938
-123.2916671,45.29166683,214,-0.114128813147545
-123.2916671,45.37500016,215,-0.100813932716846
-123.2916671,45.45833349,216,-0.0874990522861481
-123.2916671,45.62500015,217,-0.0673559531569481
-123.2916671,45.79166681,218,-0.0536239929497242
-123.2916671,45.87500014,219,-0.0531313829123974
-123.2916671,46.0416668,220,-0.0495674461126328
-123.2916671,46.12500013,221,-0.0439174249768257
-123.2916671,46.54166678,222,-0.0569285452365875
-123.2916671,46.62500011,223,-0.0582424700260162
-123.2916671,46.70833344,224,-0.0595563985407352
-123.2916671,46.79166677,225,-0.0660442262887955
-123.2916671,46.8750001,226,-0.0777059346437454
-123.2916671,46.95833343,227,-0.0893676355481148
-123.2083338,39.04166708,228,-0.157658010721207
-123.2083338,39.12500041,229,-0.15914848446846
-123.2083338,39.20833374,230,-0.160638958215714
-123.2083338,39.29166707,231,-0.153364241123199
-123.2083338,39.79166705,232,-0.106516852974892
-123.2083338,40.54166702,233,-0.176518857479095
-123.2083338,42.20833362,234,-0.208238646388054
-123.2083338,42.29166695,235,-0.244921326637268
-123.2083338,42.45833361,236,-0.312662065029144
-123.2083338,42.54166694,237,-0.309662669897079
-123.2083338,42.79166693,238,-0.203277423977852
-123.2083338,42.87500026,239,-0.189850315451622
-123.2083338,42.95833359,240,-0.176423206925392
-123.2083338,43.04166692,241,-0.166775777935982
-123.2083338,43.12500025,242,-0.160907968878746
-123.2083338,43.20833358,243,-0.15504015982151
-123.2083338,43.29166691,244,-0.148317128419876
-123.2083338,43.37500024,245,-0.140738859772682
-123.2083338,43.45833357,246,-0.133160606026649
-123.2083338,43.5416669,247,-0.130235493183136
-123.2083338,43.62500023,248,-0.131963476538658
-123.2083338,43.79166689,249,-0.137219831347466
-123.2083338,43.87500022,250,-0.142548561096191
-123.2083338,43.95833355,251,-0.147877305746078
-123.2083338,44.04166688,252,-0.150355577468872
-123.2083338,44.12500021,253,-0.149983406066895
-123.2083338,44.20833354,254,-0.149611234664917
-123.2083338,44.29166687,255,-0.153003484010696
-123.2083338,44.3750002,256,-0.160160109400749
-123.2083338,44.45833353,257,-0.167316734790802
-123.2083338,44.54166686,258,-0.169637128710747
-123.2083338,44.62500019,259,-0.167121335864067
-123.2083338,44.70833352,260,-0.164605528116226
-123.2083338,44.79166685,261,-0.168567970395088
-123.2083338,44.87500018,262,-0.179008588194847
-123.2083338,44.95833351,263,-0.189449205994606
-123.2083338,45.04166684,264,-0.188675343990326
-123.2083338,45.12500017,265,-0.176687106490135
-123.2083338,45.2083335,266,-0.164698868989944
-123.2083338,45.29166683,267,-0.15039649605751
-123.2083338,45.37500016,268,-0.133780002593994
-123.2083338,45.45833349,269,-0.117163516581059
-123.2083338,45.54166682,270,-0.102833800017834
-123.2083338,45.62500015,271,-0.0907908529043198
-123.2083338,45.70833348,272,-0.0787478983402252
-123.2083338,45.87500014,273,-0.0701553076505661
-123.2083338,46.12500013,274,-0.0595832020044327
-123.2083338,46.20833346,275,-0.0542492270469666
-123.2083338,46.62500011,276,-0.0697603300213814
-123.2083338,46.70833344,277,-0.0687493681907654
-123.2083338,46.79166677,278,-0.0730906575918198
-123.2083338,46.8750001,279,-0.0827841758728027
-123.2083338,47.20833342,280,-0.119088284671307
-123.2083338,47.29166675,281,-0.110886789858341
-123.1250005,38.95833375,282,-0.180422872304916
-123.1250005,39.04166708,283,-0.193783894181252
-123.1250005,39.12500041,284,-0.184540748596191
-123.1250005,39.29166707,285,-0.162933826446533
-123.1250005,39.3750004,286,-0.147449493408203
-123.1250005,42.12500029,287,-0.18215137720108
-123.1250005,42.20833362,288,-0.228018507361412
-123.1250005,42.29166695,289,-0.27343624830246
-123.1250005,42.37500028,290,-0.318404585123062
-123.1250005,42.45833361,291,-0.363372951745987
-123.1250005,42.54166694,292,-0.360085159540176
-123.1250005,42.79166693,293,-0.219827175140381
-123.1250005,42.95833359,294,-0.174227565526962
-123.1250005,43.04166692,295,-0.159605264663696
-123.1250005,43.12500025,296,-0.153160378336906
-123.1250005,43.20833358,297,-0.146715506911278
-123.1250005,43.29166691,298,-0.140922486782074
-123.1250005,43.37500024,299,-0.135781332850456
-123.1250005,43.45833357,300,-0.130640178918839
-123.1250005,43.5416669,301,-0.129744872450829
-123.1250005,43.62500023,302,-0.133095368742943
-123.1250005,43.70833356,303,-0.136445865035057
-123.1250005,43.87500022,304,-0.151044651865959
-123.1250005,43.95833355,305,-0.159660324454308
-123.1250005,44.04166688,306,-0.163099363446236
-123.1250005,44.12500021,307,-0.161361828446388
-123.1250005,44.20833354,308,-0.15962427854538
-123.1250005,44.29166687,309,-0.162671893835068
-123.1250005,44.3750002,310,-0.170504614710808
-123.1250005,44.45833353,311,-0.178337320685387
-123.1250005,44.54166686,312,-0.183547705411911
-123.1250005,44.62500019,313,-0.18613575398922
-123.1250005,44.70833352,314,-0.188723802566528
-123.1250005,44.79166685,315,-0.196271821856499
-123.1250005,44.87500018,316,-0.208779737353325
-123.1250005,44.95833351,317,-0.221287667751312
-123.1250005,45.04166684,318,-0.224160328507423
-123.1250005,45.12500017,319,-0.217397809028625
-123.1250005,45.2083335,320,-0.210635289549828
-123.1250005,45.29166683,321,-0.197425797581673
-123.1250005,45.37500016,322,-0.177769407629967
-123.1250005,45.45833349,323,-0.1581130027771
-123.1250005,45.54166682,324,-0.140181675553322
-123.1250005,45.62500015,325,-0.123975411057472
-123.1250005,45.70833348,326,-0.107769139111042
-123.1250005,45.87500014,327,-0.0933385863900185
-123.1250005,45.95833347,328,-0.0891202911734581
-123.1250005,46.0416668,329,-0.0850569307804108
-123.1250005,46.12500013,330,-0.0811485052108765
-123.1250005,46.20833346,331,-0.0772400796413422
-123.1250005,46.45833345,332,-0.0884935408830643
-123.1250005,46.54166678,333,-0.089495413005352
-123.1250005,46.62500011,334,-0.0862161219120026
-123.1250005,46.70833344,335,-0.0829368382692337
-123.1250005,46.79166677,336,-0.0834551826119423
-123.1250005,46.8750001,337,-0.0877711549401283
-123.1250005,47.12500009,338,-0.113188035786152
-123.1250005,47.20833342,339,-0.125816658139229
-123.1250005,47.29166675,340,-0.12177674472332
-123.0416672,38.70833376,341,-0.133153066039085
-123.0416672,38.79166709,342,-0.165232717990875
-123.0416672,38.95833375,343,-0.224965274333954
-123.0416672,39.04166708,344,-0.229909777641296
-123.0416672,39.29166707,345,-0.172503411769867
-123.0416672,42.12500029,346,-0.195559099316597
-123.0416672,42.20833362,347,-0.247798353433609
-123.0416672,42.37500028,348,-0.358017474412918
-123.0416672,42.45833361,349,-0.414083808660507
-123.0416672,42.54166694,350,-0.410507678985596
-123.0416672,42.95833359,351,-0.172031909227371
-123.0416672,43.29166691,352,-0.133527860045433
-123.0416672,43.45833357,353,-0.128119766712189
-123.0416672,43.62500023,354,-0.134227275848389
-123.0416672,43.70833356,355,-0.139200285077095
-123.0416672,43.79166689,356,-0.147638112306595
-123.0416672,43.87500022,357,-0.159540727734566
-123.0416672,43.95833355,358,-0.171443343162537
-123.0416672,44.04166688,359,-0.175843149423599
-123.0416672,44.12500021,360,-0.172740235924721
-123.0416672,44.20833354,361,-0.169637322425842
-123.0416672,44.29166687,362,-0.172340303659439
-123.0416672,44.3750002,363,-0.180849105119705
-123.0416672,44.45833353,364,-0.189357921481133
-123.0416672,44.54166686,365,-0.197458267211914
-123.0416672,44.62500019,366,-0.205150172114372
-123.0416672,44.70833352,367,-0.21284207701683
-123.0416672,44.79166685,368,-0.223975673317909
-123.0416672,44.87500018,369,-0.238550901412964
-123.0416672,44.95833351,370,-0.25312614440918
-123.0416672,45.04166684,371,-0.259645313024521
-123.0416672,45.12500017,372,-0.258108496665955
-123.0416672,45.2083335,373,-0.256571710109711
-123.0416672,45.29166683,374,-0.244455099105835
-123.0416672,45.37500016,375,-0.221758797764778
-123.0416672,45.45833349,376,-0.199062496423721
-123.0416672,45.54166682,377,-0.177529558539391
-123.0416672,45.62500015,378,-0.157159969210625
-123.0416672,45.70833348,379,-0.136790379881859
-123.0416672,45.95833347,380,-0.10979937016964
-123.0416672,46.12500013,381,-0.10271380841732
-123.0416672,46.20833346,382,-0.100230924785137
-123.0416672,46.37500012,383,-0.104991428554058
-123.0416672,46.45833345,384,-0.108992710709572
-123.0416672,46.54166678,385,-0.108219534158707
-123.0416672,46.62500011,386,-0.102671913802624
-123.0416672,46.70833344,387,-0.0971243008971214
-123.0416672,46.79166677,388,-0.0938197076320648
-123.0416672,46.8750001,389,-0.0927581340074539
-122.9583339,38.5416671,390,-0.0982497483491898
-122.9583339,38.62500043,391,-0.135549753904343
-122.9583339,38.70833376,392,-0.172849744558334
-122.9583339,38.79166709,393,-0.201084449887276
-122.9583339,39.04166708,394,-0.238726332783699
-122.9583339,39.12500041,395,-0.21816249191761
-122.9583339,39.20833374,396,-0.19759863615036
-122.9583339,41.54166698,397,-0.137549489736557
-122.9583339,41.62500031,398,-0.15241140127182
-122.9583339,42.29166695,399,-0.29999053478241
-122.9583339,42.37500028,400,-0.352856338024139
-122.9583339,42.45833361,401,-0.405722171068192
-122.9583339,42.54166694,402,-0.400836974382401
-122.9583339,42.62500027,403,-0.338201493024826
-122.9583339,43.20833358,404,-0.123339794576168
-122.9583339,43.70833356,405,-0.132594138383865
-122.9583339,43.79166689,406,-0.142373159527779
-122.9583339,43.87500022,407,-0.156260266900063
-122.9583339,43.95833355,408,-0.170147374272346
-122.9583339,44.04166688,409,-0.175674974918365
-122.9583339,44.12500021,410,-0.172843158245087
-122.9583339,44.29166687,411,-0.172410130500793
-122.9583339,44.3750002,412,-0.180039465427399
-122.9583339,44.45833353,413,-0.187668800354004
-122.9583339,44.54166686,414,-0.195996761322021
-122.9583339,44.62500019,415,-0.20502333343029
-122.9583339,44.70833352,416,-0.21404992043972
-122.9583339,44.79166685,417,-0.226251468062401
-122.9583339,44.87500018,418,-0.24162794649601
-122.9583339,44.95833351,419,-0.25700443983078
-122.9583339,45.04166684,420,-0.267967104911804
-122.9583339,45.12500017,421,-0.274516016244888
-122.9583339,45.2083335,422,-0.281064927577972
-122.9583339,45.29166683,423,-0.273219138383865
-122.9583339,45.37500016,424,-0.250978797674179
-122.9583339,45.45833349,425,-0.228738442063332
-122.9583339,45.54166682,426,-0.206763789057732
-122.9583339,45.62500015,427,-0.185054838657379
-122.9583339,45.70833348,428,-0.163345873355865
-122.9583339,45.95833347,429,-0.126740097999573
-122.9583339,46.0416668,430,-0.119383364915848
-122.9583339,46.12500013,431,-0.114970408380032
-122.9583339,46.20833346,432,-0.110557451844215
-122.9583339,46.29166679,433,-0.110234655439854
-122.9583339,46.37500012,434,-0.114001996815205
-122.9583339,46.45833345,435,-0.117769345641136
-122.9583339,46.54166678,436,-0.11725977063179
-122.9583339,46.62500011,437,-0.11247330904007
-122.9583339,46.70833344,438,-0.10768685489893
-122.9583339,46.79166677,439,-0.102815568447113
-122.9583339,46.8750001,440,-0.0978594496846199
-122.9583339,46.95833343,441,-0.0929033383727074
-122.9583339,47.04166676,442,-0.0997767969965935
-122.9583339,47.29166675,443,-0.139270305633545
-122.8750006,38.37500044,444,-0.0721709355711937
-122.8750006,38.45833377,445,-0.107448905706406
-122.8750006,38.5416671,446,-0.13992466032505
-122.8750006,38.62500043,447,-0.169598251581192
-122.8750006,38.70833376,448,-0.199271857738495
-122.8750006,38.95833375,449,-0.223797217011452
-122.8750006,39.12500041,450,-0.209228739142418
-122.8750006,39.20833374,451,-0.198224633932114
-122.8750006,41.37500032,452,-0.114052534103394
-122.8750006,41.45833365,453,-0.142648965120316
-122.8750006,41.54166698,454,-0.165999427437782
-122.8750006,41.62500031,455,-0.184104010462761
-122.8750006,41.79166697,456,-0.19717638194561
-122.8750006,41.8750003,457,-0.169007733464241
-122.8750006,42.20833362,458,-0.229351103305817
-122.8750006,42.29166695,459,-0.26755353808403
-122.8750006,42.37500028,460,-0.302920013666153
-122.8750006,42.45833361,461,-0.338286489248276
-122.8750006,42.54166694,462,-0.331071496009827
-122.8750006,42.62500027,463,-0.281275600194931
-122.8750006,42.87500026,464,-0.160915642976761
-122.8750006,43.70833356,465,-0.11662720143795
-122.8750006,43.79166689,466,-0.126633837819099
-122.8750006,43.87500022,467,-0.141202941536903
-122.8750006,43.95833355,468,-0.155772060155869
-122.8750006,44.04166688,469,-0.162594482302666
-122.8750006,44.12500021,470,-0.161670282483101
-122.8750006,44.20833354,471,-0.160746082663536
-122.8750006,44.29166687,472,-0.162881121039391
-122.8750006,44.3750002,473,-0.168075382709503
-122.8750006,44.45833353,474,-0.173269629478455
-122.8750006,44.54166686,475,-0.179162755608559
-122.8750006,44.62500019,476,-0.185754731297493
-122.8750006,44.70833352,477,-0.192346721887589
-122.8750006,44.79166685,478,-0.203098550438881
-122.8750006,44.87500018,479,-0.218010187149048
-122.8750006,44.95833351,480,-0.232921823859215
-122.8750006,45.04166684,481,-0.249125003814697
-122.8750006,45.12500017,482,-0.266619712114334
-122.8750006,45.2083335,483,-0.284114420413971
-122.8750006,45.29166683,484,-0.283717483282089
-122.8750006,45.37500016,485,-0.265429019927979
-122.8750006,45.45833349,486,-0.247140556573868
-122.8750006,45.54166682,487,-0.22788417339325
-122.8750006,45.62500015,488,-0.207659855484962
-122.8750006,45.70833348,489,-0.187435552477837
-122.8750006,45.79166681,490,-0.169847205281258
-122.8750006,45.87500014,491,-0.154894798994064
-122.8750006,45.95833347,492,-0.139942392706871
-122.8750006,46.12500013,493,-0.117918066680431
-122.8750006,46.20833346,494,-0.108219318091869
-122.8750006,46.29166679,495,-0.10566059499979
-122.8750006,46.37500012,496,-0.110241860151291
-122.8750006,46.45833345,497,-0.114823125302792
-122.8750006,46.54166678,498,-0.116615876555443
-122.8750006,46.62500011,499,-0.115620136260986
-122.8750006,46.70833344,500,-0.114624388515949
-122.8750006,46.79166677,501,-0.110442712903023
-122.8750006,46.8750001,502,-0.103075116872787
-122.8750006,46.95833343,503,-0.0957075133919716
-122.8750006,47.04166676,504,-0.101564958691597
-122.8750006,47.45833341,505,-0.110853530466557
-122.7916673,38.37500044,506,-0.100910864770412
-122.7916673,38.45833377,507,-0.14735434949398
-122.7916673,38.5416671,508,-0.18159955739975
-122.7916673,38.62500043,509,-0.203646764159203
-122.7916673,38.70833376,510,-0.225693970918655
-122.7916673,38.87500042,511,-0.219589442014694
-122.7916673,38.95833375,512,-0.208170786499977
-122.7916673,39.12500041,513,-0.200294986367226
-122.7916673,41.29166699,514,-0.0902646481990814
-122.7916673,41.37500032,515,-0.127669110894203
-122.7916673,41.45833365,516,-0.165073588490486
-122.7916673,41.54166698,517,-0.194449380040169
-122.7916673,41.62500031,518,-0.215796619653702
-122.7916673,42.20833362,519,-0.210459470748901
-122.7916673,42.29166695,520,-0.235116541385651
-122.7916673,42.37500028,521,-0.252983659505844
-122.7916673,42.45833361,522,-0.270850777626038
-122.7916673,42.54166694,523,-0.261306017637253
-122.7916673,42.62500027,524,-0.224349692463875
-122.7916673,43.87500022,525,-0.126145631074905
-122.7916673,43.95833355,526,-0.141396760940552
-122.7916673,44.04166688,527,-0.149513989686966
-122.7916673,44.12500021,528,-0.150497406721115
-122.7916673,44.20833354,529,-0.151480823755264
-122.7916673,44.29166687,530,-0.153352126479149
-122.7916673,44.3750002,531,-0.156111285090446
-122.7916673,44.45833353,532,-0.158870458602905
-122.7916673,44.54166686,533,-0.162328749895096
-122.7916673,44.62500019,534,-0.166486129164696
-122.7916673,44.70833352,535,-0.170643523335457
-122.7916673,44.79166685,536,-0.179945632815361
-122.7916673,44.87500018,537,-0.194392427802086
-122.7916673,44.95833351,538,-0.20883920788765
-122.7916673,45.04166684,539,-0.230282887816429
-122.7916673,45.12500017,540,-0.25872340798378
-122.7916673,45.2083335,541,-0.287163913249969
-122.7916673,45.29166683,542,-0.294215798377991
-122.7916673,45.37500016,543,-0.279879212379456
-122.7916673,45.54166682,544,-0.249004542827606
-122.7916673,45.70833348,545,-0.211525246500969
-122.7916673,45.79166681,546,-0.192353263497353
-122.7916673,45.87500014,547,-0.17274896800518
-122.7916673,45.95833347,548,-0.153144687414169
-122.7916673,46.37500012,549,-0.106481716036797
-122.7916673,46.45833345,550,-0.111876904964447
-122.7916673,46.54166678,551,-0.115971982479095
-122.7916673,46.62500011,552,-0.118766956031322
-122.7916673,46.70833344,553,-0.121561929583549
-122.7916673,46.79166677,554,-0.118069857358932
-122.7916673,46.8750001,555,-0.108290776610374
-122.7916673,46.95833343,556,-0.0985116958618164
-122.7916673,47.45833341,557,-0.111492328345776
-122.708334,38.20833378,558,-0.0414880439639091
-122.708334,38.29166711,559,-0.0758633390069008
-122.708334,38.37500044,560,-0.128929987549782
-122.708334,38.45833377,561,-0.181996643543243
-122.708334,38.5416671,562,-0.221458896994591
-122.708334,38.62500043,563,-0.247317031025887
-122.708334,38.87500042,564,-0.255342841148376
-122.708334,38.95833375,565,-0.234835401177406
-122.708334,41.29166699,566,-0.0983104631304741
-122.708334,41.37500032,567,-0.137923359870911
-122.708334,41.54166698,568,-0.21155358850956
-122.708334,42.20833362,569,-0.189698919653893
-122.708334,42.29166695,570,-0.20266218483448
-122.708334,42.37500028,571,-0.20900596678257
-122.708334,42.45833361,572,-0.215349763631821
-122.708334,42.54166694,573,-0.204586580395699
-122.708334,42.62500027,574,-0.176716655492783
-122.708334,42.79166693,575,-0.124319888651371
-122.708334,43.95833355,576,-0.126332312822342
-122.708334,44.04166688,577,-0.134664982557297
